Country,Indicators,,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
TIMOR-LESTE,hotel_guests,,Thousands,,,,,,,,,,1.1,1.9,0.18,,3.3,1.5,2.0,1.7,1.2,1.2,,,14.3,
TIMOR-LESTE,hotel_overnights,,Thousands,,,,,,,,,,2.5,3.4,0.2,,6.7,4.6,7.8,5.0,4.1,4.1,,,56.6,
TOGO,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TOGO,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TOGO,hotel_guests,,Thousands,,,,10.0,14.0,12.0,8.0,16.0,14.0,33.0,50.0,80.0,24.0,18.0,50.0,54.0,88.0,53.0,139.0,70.0,,,
TOGO,hotel_overnights,,Thousands,26.0,36.0,20.0,18.0,29.0,25.0,15.0,28.0,30.0,96.0,91.0,184.0,46.0,32.0,150.0,133.0,231.0,114.0,184.0,104.0,,,
TONGA,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TONGA,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TONGA,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TONGA,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TRINIDAD AND TOBAGO,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TRINIDAD AND TOBAGO,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TRINIDAD AND TOBAGO,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TRINIDAD AND TOBAGO,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TUNISIA,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TUNISIA,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TUNISIA,hotel_guests,,Thousands,,,1191.0,1225.0,1242.0,1224.0,1251.0,1257.0,1314.0,1367.0,1518.0,1525.0,1903.0,1949.0,1996.0,2241.0,2305.0,2702.0,2567.0,2517.0,1343.0,2179.0,2882.0
TUNISIA,hotel_overnights,,Thousands,2255.0,2328.0,2621.0,2809.0,2822.0,2723.0,2754.0,2815.0,3064.0,3067.0,3429.0,3429.0,4115.0,4240.0,4319.0,5007.0,5101.0,6315.0,5862.0,5714.0,3082.0,4607.0,6645.0
TÜRKIYE,Guests,,Thousands,8856.0,7750.0,7917.0,8430.0,9725.0,10458.0,11570.0,12039.0,11286.0,12138.0,12339.0,14350.0,15702.0,17101.0,17292.0,20222.0,41336.0,39024.0,40822.0,42013.0,29101.0,42216.0,48251.0
TÜRKIYE,Overnights,,Thousands,16476.0,14178.0,15202.0,16234.0,18357.0,18819.0,21503.0,22248.0,20832.0,22930.0,23832.0,27617.0,30332.0,33091.0,32449.0,37481.0,76852.0,75747.0,78442.0,78479.0,55228.0,82910.0,93969.0
TÜRKIYE,hotel_guests,,Thousands,8825.0,7741.0,7908.0,8423.0,9720.0,10454.0,11566.0,12033.0,11274.0,11855.0,11879.0,13700.0,14906.0,16194.0,16264.0,19056.0,39653.0,36736.0,38345.0,39445.0,27636.0,39948.0,45963.0
TÜRKIYE,hotel_overnights,,Thousands,16351.0,14147.0,15152.0,16199.0,18341.0,18807.0,21476.0,22223.0,20809.0,22340.0,22872.0,26280.0,28663.0,31270.0,30406.0,35225.0,73555.0,70602.0,73069.0,72873.0,52034.0,77830.0,88994.0
TURKMENISTAN,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TURKMENISTAN,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TURKMENISTAN,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TURKMENISTAN,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TURKS AND CAICOS ISLANDS,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TURKS AND CAICOS ISLANDS,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TURKS AND CAICOS ISLANDS,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TURKS AND CAICOS ISLANDS,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TUVALU,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TUVALU,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TUVALU,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
TUVALU,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
UGANDA,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
UGANDA,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
UGANDA,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
UGANDA,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
UKRAINE,Guests,,Thousands,,,,,,,,6680.0,6754.0,5596.0,5640.0,5999.0,6333.0,6638.0,4872.0,5114.0,5681.0,5729.0,6088.0,6002.0,3125.0,,
UKRAINE,Overnights,,Thousands,38349.0,40129.0,38951.0,38100.0,38098.0,37336.0,,53569.0,52409.0,47063.0,42900.0,40228.0,41312.0,41780.0,28150.0,24204.0,24433.0,24524.0,15751.0,16443.0,8632.0,,
UKRAINE,hotel_guests,,Thousands,,,,,,,,3607.0,3584.0,2827.0,3057.0,3598.0,3819.0,4192.0,3287.0,3669.0,4217.0,4257.0,4536.0,4598.0,2435.0,,
UKRAINE,hotel_overnights,,Thousands,7986.0,8299.0,8398.0,8411.0,8486.0,8554.0,,11903.0,11640.0,9407.0,9625.0,9259.0,9713.0,10223.0,8088.0,7869.0,8557.0,8604.0,8344.0,8590.0,4580.0,,
UNITED ARAB EMIRATES,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
UNITED ARAB EMIRATES,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
UNITED ARAB EMIRATES,hotel_guests,,Thousands,,,,,,,,,,,,,,,3336.0,6572.0,7157.0,5466.0,7882.0,8453.0,8761.0,10196.0,
UNITED ARAB EMIRATES,hotel_overnights,,Thousands,,,,,,,,,,,,,,,10860.0,17807.0,18864.0,19615.0,18508.0,19562.0,32896.0,40818.0,
UNITED KINGDOM,Guests,,Thousands,,,,,,,,,,126010.0,119434.0,126640.0,126020.0,122905.0,114242.0,124426.0,119455.0,120678.0,118556.0,122780.0,,,126000.0
UNITED KINGDOM,Overnights,,Thousands,576370.0,529600.0,531940.0,490540.0,408950.0,442300.0,400100.0,394413.0,378388.0,398749.0,373321.0,387329.0,388240.0,376607.0,349546.0,377101.0,359557.0,369454.0,371747.0,371810.0,,,383264.0
UNITED KINGDOM,hotel_guests,,Thousands,57120.0,54960.0,57680.0,52020.0,48100.0,52611.0,46783.0,47010.0,46256.0,48279.0,46260.0,41920.0,43120.0,43160.0,40470.0,41820.0,42490.0,42510.0,42040.0,43490.0,,,
UNITED KINGDOM,hotel_overnights,,Thousands,139000.0,134420.0,130560.0,118480.0,106510.0,117926.0,102010.0,105231.0,103020.0,106116.0,103160.0,86100.0,89300.0,89200.0,86400.0,87330.0,87580.0,87740.0,91130.0,89110.0,,,
UNITED STATES OF AMERICA,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
UNITED STATES OF AMERICA,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
UNITED STATES OF AMERICA,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
UNITED STATES OF AMERICA,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
UNITED STATES VIRGIN ISLANDS,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
UNITED STATES VIRGIN ISLANDS,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
UNITED STATES VIRGIN ISLANDS,hotel_guests,,Thousands,46.0,52.0,65.0,68.0,69.0,80.0,103.0,82.0,77.0,79.0,67.0,54.0,50.0,53.0,53.0,48.0,57.0,63.0,38.0,40.0,37.0,45.0,
UNITED STATES VIRGIN ISLANDS,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
URUGUAY,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
URUGUAY,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
URUGUAY,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
URUGUAY,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
UZBEKISTAN,Guests,,Thousands,,,,,,,,,,,,,,745.0,808.0,901.0,1014.0,1098.0,1193.0,1948.0,,,
UZBEKISTAN,Overnights,,Thousands,1275.0,1557.0,1497.0,1255.0,1438.0,1312.0,1350.0,1770.0,2636.0,1942.0,3608.0,,,3379.0,2425.0,2278.0,2608.0,2790.0,2681.0,9460.0,,,
UZBEKISTAN,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,1099.0,,,
UZBEKISTAN,hotel_overnights,,Thousands,501.0,612.0,588.0,484.0,667.0,321.0,872.0,1046.0,1044.0,1065.0,1616.0,,,,,,,,,2482.0,,,
VANUATU,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
VANUATU,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
VANUATU,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
VANUATU,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"VENEZUELA, BOLIVARIAN REPUBLIC OF",Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"VENEZUELA, BOLIVARIAN REPUBLIC OF",Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"VENEZUELA, BOLIVARIAN REPUBLIC OF",hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"VENEZUELA, BOLIVARIAN REPUBLIC OF",hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
VIET NAM,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
VIET NAM,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
VIET NAM,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
VIET NAM,hotel_overnights,,Thousands,17920.0,18640.0,,,,,,,,,,,,,,,,,,,,,
YEMEN,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
YEMEN,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
YEMEN,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
YEMEN,hotel_overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
ZAMBIA,Guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
ZAMBIA,Overnights,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
ZAMBIA,hotel_guests,,Thousands,,,,,,,,,,,,,,,,,,,,,,,
ZAMBIA,hotel_overnights,,Thousands,176.0,185.0,217.0,241.0,267.0,289.0,310.0,,,,,,,,,,,,,,,,
ZIMBABWE,Guests,,Thousands,,,,,,,,540.0,529.0,805.0,752.0,778.0,726.0,704.0,691.0,573.0,619.0,673.0,740.0,661.0,289.0,379.0,647.0
ZIMBABWE,Overnights,,Thousands,,,,,1491.0,1505.0,1596.0,2143.0,2204.0,2289.0,2170.0,2279.0,2052.0,1883.0,1844.0,1490.0,1627.0,1792.0,2220.0,1983.0,868.0,1137.0,1754.0
ZIMBABWE,hotel_guests,,Thousands,,,,,343.0,419.0,412.0,391.0,399.0,443.0,560.0,556.0,569.0,474.0,461.0,343.0,390.0,447.0,510.0,431.0,216.0,275.0,461.0
ZIMBABWE,hotel_overnights,,Thousands,,,,,1373.0,1256.0,1236.0,1173.0,1197.0,1330.0,1399.0,1390.0,1423.0,1423.0,1385.0,1031.0,1168.0,1341.0,1530.0,1294.0,648.0,825.0,1382.0
